run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
727,47635.4,nan,nan,1.28051,1.01091,1.00602,0.974802,1.14894,-0.121072,-4.02403e-05,98.7101,1.26912,2.35912,0.981849,0
728,48154.6,nan,nan,1.04206,0.965322,0.999657,0.997828,1.23392,0.106865,-0.000212238,98.2593,1.13138,2.34357,0.811626,0
729,41032.9,nan,nan,1.15966,0.990476,1.01449,1.02689,1.45972,-0.0458709,-0.00130442,161.533,1.33055,3.46533,0.834789,0
730,15.3888,-29.1692,-4.0458,0.694069,0.962383,0.989342,1.00203,1.0072,0.0347267,0.00113162,241.961,1.31809,5.58903,0.558809,1
731,45534.8,nan,nan,0.917179,0.963958,0.990281,1.00099,0.811093,0.0677792,-0.00128504,7.91412,0.895978,0.7298,0.937855,0
732,42167.7,nan,nan,0.865491,0.977663,0.99947,1.04602,1.14202,-0.084883,-0.000519858,162.094,1.36615,3.44118,0.873544,0
733,51962.6,nan,nan,1.32472,1.00342,1.00185,0.987957,1.22467,0.042235,-0.000411708,5.13172,0.834997,0.705012,0.87132,0
734,35729.7,nan,nan,0.857054,1.01269,1.0005,0.982769,0.728093,-0.237829,-0.00088717,443.349,2.12761,8.52864,0.828722,0
735,50661.5,nan,nan,0.840862,1.01181,1.01075,0.96873,0.961896,0.0804298,0.000855592,95.9397,1.22195,2.30534,0.924896,0
736,50038,nan,nan,0.969375,0.984427,1.01476,1.00249,0.993038,0.0027614,-0.000282627,12.8001,0.896839,0.808633,0.920814,0
737,46575.5,nan,nan,0.967389,0.988062,1.00937,0.966049,1.17974,0.124574,0.000542485,216.721,1.68007,4.44507,0.969813,0
738,49541.4,nan,nan,0.804177,1.00152,0.996792,1.0086,0.927895,-0.0131964,0.000144352,6.34687,0.881946,0.687006,0.934434,0
739,49544.7,nan,nan,1.02635,0.990325,1.01428,1.00014,1.27686,0.215103,-0.000603964,151.7,1.45451,3.30843,0.954215,0
740,47929.8,nan,nan,1.3306,0.992925,0.988683,0.993987,1.33236,0.281454,-0.000435752,278.752,1.90889,5.59039,0.940761,0
741,13.949,28.6804,2.63284,0.907787,1.00326,0.997106,1.01455,0.688603,-0.0237261,-0.00117336,290.518,1.60453,6.31618,0.763165,1
742,48608.6,nan,nan,1.0778,1.00491,0.986529,1.00649,1.31745,0.0443612,0.000968842,85.1544,1.22715,2.13453,0.987061,0
743,53827.6,nan,nan,1.10305,1.0361,0.99217,0.988973,0.867634,0.00174971,-0.000654353,11.6734,0.900904,0.764606,0.939958,0
744,52388.8,nan,nan,0.99651,1.01706,0.989998,1.00722,0.975312,0.073265,-0.00077294,24.6514,0.871659,1.02377,0.829012,0
745,45052.3,nan,nan,1.05764,1.0515,1.00738,1.03733,0.97396,0.178606,0.00191451,492.813,2.56196,9.41128,0.846761,0
746,45282,nan,nan,1.22223,0.987081,0.99181,1.03017,0.902377,-0.0974417,-0.000479804,120.867,1.26574,2.75755,0.889799,0
747,45643.5,nan,nan,0.713939,1.00824,1.00173,0.999574,1.2546,0.0299632,-0.000570599,4.97486,0.798441,0.679056,0.828526,0
748,43962.4,nan,nan,1.07767,0.988761,1.00077,1.00706,0.906398,-0.127468,-0.000597143,147.185,1.37334,3.20826,0.921603,0
749,16.7704,33.5439,6.54907,1.03635,1.02339,0.995355,1.02405,0.834843,-0.0827792,-7.84848e-05,276.594,1.31703,5.86323,0.486003,1
750,33807.6,nan,nan,0.890684,0.997675,1.00568,1.0046,0.791478,-0.231616,-0.000743483,409.264,2.16288,7.86919,1.02542,0
751,48310.1,nan,nan,1.48066,1.00868,0.997029,0.993466,1.00408,0.0885083,5.56679e-06,166.959,1.48544,3.55958,0.936859,0
752,35474.6,nan,nan,0.948059,1.00664,1.00456,0.980307,0.979538,0.358285,0.000288494,965.949,3.79416,17.9073,0.954446,0
753,50233,nan,nan,1.16101,0.986047,1.00271,0.920374,0.495772,-0.144752,1.61229e-05,61.1791,1.0024,1.66248,0.821826,0
754,49700.8,nan,nan,0.515098,1.04333,1.00226,0.975885,0.791379,-0.0683596,-0.000983211,93.503,1.26121,2.25179,0.993173,0
755,49657.7,nan,nan,1.33673,0.999005,0.986729,0.987399,1.42346,0.0603098,-0.00124039,6.92856,0.807965,0.728607,0.829351,0
756,46411.9,nan,nan,0.928377,0.993276,1.02695,0.995696,1.04355,0.134317,0.000484047,178.182,1.41773,3.7606,0.816684,0
757,45963.5,nan,nan,0.910661,0.991763,1.0047,0.989235,1.29405,-0.0521632,-0.000156996,62.9034,1.03806,1.70444,0.868633,0
758,54411.8,nan,nan,1.09836,1.02168,1.00144,0.99609,0.883874,-0.0472208,-0.000392399,13.8381,0.814726,0.809628,0.816203,0
759,50491,nan,nan,1.11979,0.992698,1.00717,0.988222,0.703621,0.149111,0.00044129,124.57,1.38029,2.83612,0.9824,0
760,47636.6,nan,nan,1.16862,1.02743,1.02119,1.01567,0.874075,0.0211716,-0.00138853,37.8674,1.00364,1.27183,0.933574,0
761,53439.1,nan,nan,0.835834,0.979543,0.981495,1.01098,1.46043,0.107924,-0.000706422,9.9243,0.956074,0.799235,1.00086,0
762,52716.5,nan,nan,0.893139,1.00294,0.995993,0.97869,0.651924,0.0510606,-0.000582254,4.88655,0.882826,0.687932,0.937827,0
763,55553.7,nan,nan,1.10725,1.03612,0.984855,1.03548,0.885738,0.114145,-0.00118904,38.6208,1.06922,1.28854,1.00503,0
764,40305.8,nan,nan,1.11008,0.997758,0.997582,1.0582,1.06852,-0.280292,0.000752937,347.745,1.94001,6.80612,0.825941,0
765,47791.9,nan,nan,0.714171,1.01226,0.986067,0.988663,1.44404,-0.125967,0.00016266,115.536,1.18242,2.63218,0.801341,0
766,52280.2,nan,nan,0.808751,1.01079,1.00198,0.946138,1.18672,-0.0478665,8.97336e-05,22.7079,0.936908,0.982105,0.92423,0
767,16.4989,-37.8758,-17.7425,0.968782,0.995902,1.01458,1.00669,0.948692,0.036239,0.000968983,211.805,1.20329,4.52768,0.576044,1
768,46978,nan,nan,1.05573,0.988181,1.01912,0.987768,1.00966,0.0700709,0.00102246,140.358,1.29112,3.0771,0.82937,0
769,51005.9,nan,nan,1.14322,1.01846,1.01624,0.987522,0.873721,0.107541,0.000685103,121.786,1.2364,2.72908,0.825048,0
770,50340.6,nan,nan,1.37273,0.976617,1.00762,0.944439,1.13977,-0.0373841,0.000169188,7.2696,0.873774,0.719676,0.915833,0
771,38986.6,nan,nan,1.10319,0.962912,0.990003,0.966885,0.978504,-0.277918,0.000785353,380.393,2.16182,7.32707,1.01612,0
772,36068.7,nan,nan,1.14192,0.981619,0.99561,0.941974,0.410607,-0.147925,0.000598453,76.5235,1.12397,1.97972,0.948118,0
773,49465.6,nan,nan,1.04907,0.995174,0.992654,1.01472,1.25338,-0.0302557,0.000747483,14.3605,0.973891,0.848967,1.00744,0
774,21389.9,nan,nan,0.935365,0.99368,1.00957,0.963596,0.931821,-0.320738,-0.000888631,888.627,3.57176,16.5803,0.978722,0
775,49504.8,nan,nan,1.13903,0.990188,0.99214,1.00783,0.996821,0.0044271,0.00114892,4.71644,0.882879,0.710808,0.929084,0
776,52073.7,nan,nan,0.773871,1.01469,1.00038,0.958249,0.829524,0.197937,-0.000767211,154.828,1.506,3.37913,0.982581,0
777,49725.7,nan,nan,1.39425,1.0065,1.00936,1.03476,1.08427,0.119278,-0.00265196,26.1738,0.907961,1.08892,0.859039,0
778,44175.8,nan,nan,1.07557,0.996305,1.01403,0.978047,0.784645,-0.0120234,-0.00132992,80.9597,1.18783,2.0666,0.971218,0
779,42743.3,nan,nan,1.40207,0.997965,1.01974,1.03218,1.08675,-0.23917,0.000865879,219.702,1.67016,4.5086,0.986282,0
780,47062.3,nan,nan,0.854817,0.979499,1.00128,0.954204,0.988668,0.0037861,-0.000233619,19.3844,0.941042,0.932671,0.94321,0
781,16.8671,31.7422,11.9,1.06187,0.970945,0.993966,0.98228,0.797857,-0.0870047,-0.000809437,221.836,1.41115,5.39458,0.694129,1
782,49594.8,nan,nan,1.04809,1.00439,0.999306,0.972578,0.821773,0.025912,-0.000329979,29.9557,0.935711,1.10578,0.889983,0
783,51960.1,nan,nan,1.11998,0.987949,0.993085,0.976121,1.22184,0.00321571,0.00114459,6.94224,0.863245,0.683246,0.913497,0
784,39988.9,nan,nan,1.13044,1.01326,1.00809,1.00497,0.705593,0.303513,0.000491174,684.889,3.10032,12.7498,0.912904,0
785,45851.4,nan,nan,1.18943,1.00601,1.00487,1.04481,1.18732,-0.121129,-0.000111597,115.715,1.19498,2.60547,0.835744,0
786,49558.4,nan,nan,1.00693,0.990212,1.00131,1.03917,1.14972,0.189978,-0.00141751,128.592,1.23388,2.87766,0.790493,0
787,40491.7,nan,nan,0.815414,1.0051,0.984187,1.02959,1.09177,-0.171652,-0.00165423,339.232,2.02879,6.65351,0.965105,0
788,20.3333,-32.8381,1.58729,0.893155,1.03265,0.988244,1.00927,0.91882,0.0346376,0.000997389,276.006,1.2762,5.93545,0.429065,1
789,47682.2,nan,nan,1.02647,0.990013,1.01394,0.944812,1.06977,-0.00500175,0.00101832,19.2861,0.862045,0.922689,0.846208,0
790,55277.8,nan,nan,0.973516,1.03946,0.996038,1.00205,1.05327,0.164261,-0.0016459,49.8671,0.992371,1.495,0.845821,0
791,44319.5,nan,nan,0.697561,0.988371,1.0041,0.980996,0.791851,-0.109575,-0.000343822,127.834,1.35535,2.84642,0.985831,0
792,46034.4,nan,nan,1.24348,0.99486,1.01483,1.03103,1.01976,0.0277954,-0.000217767,8.7162,0.980142,0.726569,1.0445,0
793,40737.2,nan,nan,1.46709,0.976388,1.00277,1.01354,1.1258,0.229047,0.00108977,472.898,2.50738,9.01669,1.00677,0
794,42408,nan,nan,1.01333,0.954892,0.985655,1.02656,1.09166,0.106273,-0.00152751,8.46019,0.811234,0.75094,0.825547,0
795,40984,nan,nan,0.945868,1.0235,1.00861,1.05491,0.969945,0.268887,0.000839387,550.32,2.70062,10.5417,0.884594,0
796,51385.9,nan,nan,1.16861,0.982337,0.987131,0.956528,1.14919,0.101749,-0.000790079,38.0858,1.02361,1.23339,0.965556,0
797,49121.2,nan,nan,0.987995,0.992746,1.00086,1.05416,1.13102,-0.0278019,-0.000717256,6.58124,0.837577,0.675677,0.880935,0
798,49709.9,nan,nan,0.908088,1.02484,0.992128,1.02487,1.17028,-0.100565,0.000866778,47.661,1.08208,1.47525,0.975929,0
799,46273.8,nan,nan,1.30907,0.99933,0.983596,0.982481,0.664264,-0.0135633,-0.00185452,82.4519,1.22918,2.08105,1.0113,0
800,44730.4,nan,nan,1.05727,0.972261,1.00585,1.02266,1.28112,-0.00682122,-0.0012962,44.0768,1.01866,1.3761,0.929599,0
801,51771.1,nan,nan,1.2919,1.01779,1.00114,0.962986,0.91983,0.129818,0.00086752,126.169,1.37477,2.82968,0.969914,0
802,48133.2,nan,nan,1.06552,0.980183,1.00489,1.07211,1.01951,0.038383,-0.000810955,14.1011,0.879739,0.860076,0.884937,0
803,45222.7,nan,nan,0.607737,0.997135,0.99905,0.988403,0.647387,-0.0815617,-0.000563984,101.482,1.25761,2.39762,0.970447,0
804,28550.8,nan,nan,1.08969,1.07207,1.00134,1.01828,1.13007,-0.292982,-0.000491835,660.506,2.89598,12.3749,1.00652,0
805,53214.1,nan,nan,0.963647,0.997753,0.994113,0.979946,1.00922,0.0875102,-0.000172877,46.2117,1.10216,1.38239,1.02251,0
806,46041.1,nan,nan,1.04285,0.975557,0.999792,0.997775,0.851955,0.117218,0.000430615,210.592,1.62137,4.33761,0.929585,0
807,47672.7,nan,nan,0.998176,0.990212,0.997841,1.04458,1.07723,0.0754489,0.000895319,147.815,1.427,3.22236,0.957554,0
808,48288.4,nan,nan,1.24077,0.998639,1.02363,0.984439,1.1594,0.145253,0.000818423,188.045,1.63523,3.93636,1.02796,0
809,44845.6,nan,nan,0.848774,0.99792,1.01634,1.04035,1.09324,0.272215,0.000204671,364.447,2.15446,7.09355,0.920202,0
810,49298.3,nan,nan,0.824873,0.99761,1.00642,0.963986,0.460797,0.0620498,-0.000870095,33.3464,1.02384,1.18059,0.981859,0
811,17.9357,-31.2145,-0.780489,0.653632,1.02052,1.00386,0.938902,0.831222,0.0323429,0.0010532,318.993,1.37409,6.20271,0.500826,1
812,50897.6,nan,nan,1.39259,1.01973,0.992581,1.00146,1.28983,0.141435,0.000295883,152.454,1.41392,3.34105,0.885041,0
813,50381.6,nan,nan,0.670404,0.99543,0.997578,0.967757,0.88864,0.0958437,-0.000586753,37.8427,0.956585,1.27382,0.87016,0
814,51725.9,nan,nan,1.0011,1.02058,1.00231,0.992642,0.822482,0.159919,0.000733781,160.241,1.59645,3.46628,1.07686,0
815,49001.1,nan,nan,0.956123,1.02025,0.996282,1.03998,0.843325,-0.0107527,0.000890856,39.8874,1.01711,1.31296,0.938374,0
816,50261.4,nan,nan,0.896708,1.00717,0.999961,0.972926,1.02538,0.0714603,0.00100333,118.679,1.25557,2.73328,0.853539,0
817,51092.6,nan,nan,1.16248,1.00822,0.998917,1.03583,1.15249,0.0143295,0.000861462,13.811,0.899779,0.79637,0.928276,0
818,50639.2,nan,nan,0.764485,1.03317,0.997347,1.01443,0.98308,-0.110081,0.00292304,48.9027,1.17693,1.45554,1.10068,0
819,51357.8,nan,nan,1.06652,0.975488,0.985107,0.983792,1.05176,0.15323,0.000161136,84.7679,1.17262,2.12419,0.908936,0
820,49891.7,nan,nan,1.29375,1.02678,0.996929,1.05406,0.694989,0.0920409,0.00120488,165.565,1.56127,3.57065,1.01829,0
821,48973.8,nan,nan,0.707341,0.995065,1.0029,0.928718,1.11302,-0.236943,0.00101191,134.493,1.28415,2.97089,0.831636,0
822,36507.4,nan,nan,1.03581,1.01442,0.990605,0.931584,1.36148,-0.279902,-0.000105199,499.384,2.41112,9.46789,0.944836,0
823,49210.7,nan,nan,0.553944,1.02261,1.02261,0.975135,1.15266,0.030009,-0.00162607,9.56249,0.815743,0.739257,0.836208,0
824,47056.1,nan,nan,1.04125,0.992603,1.00877,1.02291,1.01465,0.0397769,-0.00180418,31.715,1.05563,1.11905,1.0392,0
825,47463.2,nan,nan,1.35251,0.987053,0.993185,0.968355,0.825533,0.0227002,7.91195e-05,11.1967,1.08717,0.821955,1.15615,0
826,49180.3,nan,nan,0.802644,1.02649,0.980781,0.98772,0.710356,0.0603088,-0.0013594,8.85565,0.82917,0.752293,0.849675,0
827,38775.3,nan,nan,0.856358,0.998789,1.00058,0.966554,0.970458,-0.195332,-0.000766297,425.642,2.23134,8.1507,0.92611,0
828,17.931,-36.4889,-7.18582,1.03141,0.968017,0.982491,1.03083,1.12813,0.0348888,0.00190124,274.881,1.96956,6.12114,1.20702,1
829,50316,nan,nan,0.93204,1.00934,1.00671,0.945067,0.634606,0.0474736,-0.000361508,19.8722,0.8935,0.931166,0.883234,0
830,51463.9,nan,nan,0.967392,1.01769,0.97929,0.994935,1.04288,0.0961349,-0.000688864,35.1951,1.04583,1.21243,0.999707,0
831,25355.8,nan,nan,0.935589,1.04912,0.980487,0.947802,1.19904,-0.221111,-0.0024737,906.073,3.47771,16.6698,0.848093,0
832,46007.5,nan,nan,0.902682,0.997437,1.00614,0.996024,1.15638,-0.0291151,-0.000636258,12.0398,0.940163,0.810757,0.973079,0
833,42438.7,nan,nan,1.05965,0.981542,1.00519,0.977533,1.02444,-0.0775266,-0.000638658,132.701,1.26773,2.94273,0.868188,0
834,46657,nan,nan,0.884948,0.961601,0.99373,1.04087,1.19662,0.0323079,0.00112066,108.118,1.30286,2.46835,1.00322,0
835,50967.6,nan,nan,0.995972,1.01327,1.01861,1.01869,0.797866,-0.120743,0.00150794,21.2938,0.994932,0.966335,1.00281,0
836,49712.4,nan,nan,1.09871,1.03763,0.977521,1.06187,1.0175,-0.0963369,-8.26858e-05,105.922,1.26927,2.4397,0.951852,0
837,45221.7,nan,nan,1.00132,1.00054,1.02088,1.01706,1.6301,0.339063,-0.00191474,455.612,2.46719,8.72088,0.897201,0
838,50401.1,nan,nan,1.03686,0.980979,1.00004,1.00631,0.913825,-0.0441505,5.33065e-05,10.155,0.885706,0.774006,0.916249,0
839,47135.3,nan,nan,1.10757,0.981464,0.999429,0.973469,1.10352,-0.0414616,-0.000343666,38.3341,0.995276,1.25929,0.92684,0
840,48766.9,nan,nan,1.04976,0.979012,1.005,1.00756,0.927321,-0.00928561,0.000258474,22.673,0.888336,0.997682,0.859223,0
841,54417.3,nan,nan,1.0572,0.99136,0.981083,0.968561,0.975238,-0.147118,0.00207595,8.80466,0.826326,0.730299,0.854081,0
842,47651.4,nan,nan,0.751403,0.979848,0.999022,0.981919,0.851147,0.00363352,0.000546077,36.3373,1.08486,1.26243,1.03847,0
843,43687.6,nan,nan,1.06734,0.990384,0.987917,0.912195,0.961945,-0.140813,2.3435e-05,168.509,1.43669,3.56693,0.915248,0
844,43856,nan,nan,0.720771,0.971352,1.01487,1.02627,0.734692,-0.195135,0.000258105,128.529,1.37745,2.90983,1.00051,0
845,15.9234,-29.8109,-8.74324,0.94026,0.969466,1.00562,1.00865,1.07302,0.0953875,0.00225959,443.601,1.99442,9.82352,0.541592,1
846,37761.3,nan,nan,0.649996,0.990253,1.00103,1.01396,0.846097,0.268922,0.000803391,660.966,2.87867,12.3699,0.842151,0
847,49868.9,nan,nan,1.21965,0.975123,1.00538,0.988179,1.22155,0.0787266,0.00153141,102.573,1.20311,2.4414,0.867434,0
848,12.2994,-22.7992,-3.15829,0.952648,0.99469,1.00205,1.02313,1.59313,0.0955903,0.00257454,576.189,2.14207,10.3732,0.701625,1
849,48672.9,nan,nan,1.00891,1.00026,1.00138,0.98637,0.784912,0.124079,0.00169742,275.748,1.73558,5.35555,0.77433,0
850,50383.8,nan,nan,1.2774,0.991765,1.00847,0.940667,0.977198,0.110335,-0.00150007,22.4863,0.900662,1.01286,0.870067,0
851,22.5504,35.7319,10.9579,0.927018,0.979828,1.00686,0.961753,0.759635,-0.00377068,-0.00187011,173.347,1.18665,4.20457,0.615697,1
852,48987.7,nan,nan,0.788631,1.00875,1.00093,0.946888,0.98673,-0.0396642,0.00129779,15.2744,0.941777,0.852424,0.965557,0
853,26.276,57.8773,9.4142,0.957179,1.01636,0.992342,1.00807,0.702812,0.0150722,-0.000376931,90.6233,1.05078,2.61775,0.75614,1
854,49280.5,nan,nan,1.10842,1.01312,1.0086,0.981492,1.23918,-0.0248797,-0.000881705,50.4278,1.03593,1.49329,0.913002,0
855,47793.6,nan,nan,1.09332,0.966218,1.01363,1.03739,0.875428,0.0624401,-0.000785445,10.5353,0.820776,0.776491,0.832396,0
856,49910,nan,nan,1.1331,0.997783,0.987971,1.02155,1.21879,0.0778105,0.000334831,139.599,1.32323,3.04719,0.856746,0
857,52402.7,nan,nan,0.794181,1.01688,0.9971,1.03421,1.04319,0.0100853,-0.000675714,13.1097,0.866529,0.814217,0.881229,0
858,51582.3,nan,nan,1.38907,1.03996,1.00162,1.00194,1.18746,0.178194,0.000752763,253.127,1.82011,5.03969,0.927529,0
859,48109.7,nan,nan,0.748174,1.00467,1.02148,1.02253,1.1755,0.121803,-0.000591889,155.913,1.495,3.34804,1.00706,0
860,50480.8,nan,nan,1.26972,1.00612,1.0049,1.03735,0.881072,0.17133,-0.00105607,105.331,1.22084,2.43126,0.889865,0
861,40964.4,nan,nan,1.02853,0.968182,1.00714,1.03481,0.891142,-0.175961,0.000558661,199.708,1.36504,4.18438,0.711559,0
862,48197.2,nan,nan,1.22021,1.02435,0.991097,1.01759,0.752037,-0.241999,0.000331217,183.801,1.67575,3.86585,1.09445,0
863,14.3865,28.806,18.5726,1.15734,1.02131,0.991889,1.00159,0.842527,-0.186856,-0.00107261,452.599,2.46236,9.94075,1.05553,1
864,43805.6,nan,nan,1.05614,0.993491,1.00795,1.04044,1.00088,-0.0798184,-0.000738774,129.149,1.3574,2.90165,0.978617,0
865,47561.8,nan,nan,0.776369,1.00716,1.00381,1.0168,0.890016,-0.106983,0.000442519,105.731,1.16499,2.45711,0.826384,0
866,49539,nan,nan,0.976847,0.972077,0.99648,1.02009,0.993012,0.0965075,0.00117905,92.6772,1.18585,2.20931,0.909792,0
867,41867,nan,nan,1.05986,1.00137,1.01517,1.01435,0.617899,-0.232464,4.99412e-05,282.621,1.82077,5.65206,0.915191,0
868,52095.8,nan,nan,0.960657,1.03624,0.990775,0.960503,1.04415,0.0573145,6.5276e-05,9.35018,0.803764,0.758882,0.816258,0
869,49656.6,nan,nan,0.689512,1.01419,0.992865,0.990382,1.05603,-0.0780851,2.30671e-05,58.2458,1.02702,1.61485,0.868169,0
870,46337.6,nan,nan,0.655136,1.00795,0.983274,1.03679,1.0468,-0.0884203,-0.0011715,167.039,1.48941,3.54498,0.961388,0
871,48097.4,nan,nan,1.45303,1.00719,1.00237,0.998983,0.774769,0.0844122,0.00121261,145.969,1.38526,3.16268,0.918053,0
872,47061.7,nan,nan,1.0976,1.01696,0.975874,1.02135,1.13318,0.282972,0.000291848,429.267,2.36319,8.33169,0.816754,0
873,46412.9,nan,nan,1.09065,1.00151,0.997979,1.03198,1.17561,0.244366,-0.000147554,397.475,2.24845,7.69833,0.85153,0
874,47189.3,nan,nan,0.881338,0.983132,0.998611,1.05303,1.18595,0.0585564,0.00116164,157.211,1.4386,3.3966,0.930411,0
875,53075.7,nan,nan,1.02312,1.0378,1.01422,1.00305,1.28257,-0.0258175,0.000533073,6.39838,0.841411,0.706614,0.879596,0
876,50718.7,nan,nan,0.766833,0.978379,1.00021,1.02736,1.09373,0.104082,-0.00111634,20.9492,0.914649,0.954974,0.903572,0
877,49871.7,nan,nan,0.777821,1.02635,1.00183,0.984754,0.618318,0.0207806,-0.000422105,7.87995,0.831992,0.733567,0.858577,0
878,45520.3,nan,nan,1.17092,1.01526,1.01175,1.02191,1.19305,0.23739,5.96453e-05,480.699,2.63828,9.20847,0.980483,0
879,49287.2,nan,nan,0.899641,1.01173,1.00693,0.932146,1.15019,0.0192733,0.0003265,19.3263,0.898026,0.939567,0.886917,0
880,47884.1,nan,nan,1.06062,1.02703,1.00912,0.987051,0.682705,-0.200502,-0.000273954,163.996,1.49669,3.48813,0.971611,0
881,49909.1,nan,nan,1.27063,1.02076,1.01151,0.979268,1.1832,-0.130567,0.00154259,55.4202,1.09054,1.55518,0.964591,0
882,39560.2,nan,nan,1.10986,1.01052,1.00195,0.965545,1.02204,-0.19134,-0.00075626,386.681,2.19925,7.5317,1.00091,0
883,53072.3,nan,nan,1.24806,1.02007,0.984334,0.93513,0.959901,0.00138197,0.00106425,12.7606,0.929457,0.821628,0.959916,0
884,49762.3,nan,nan,0.814978,1.00932,1.00361,1.03659,0.972976,0.139456,-0.00077481,147.854,1.46467,3.23359,0.986673,0
885,51401.8,nan,nan,0.977124,1.00479,1.01159,1.02703,0.683813,-0.203929,0.00269752,24.9116,0.92742,1.03707,0.896921,0
886,47288.3,nan,nan,1.19957,0.99586,1.00119,1.00413,1.33257,-0.00906696,0.000146922,9.83848,0.808282,0.737597,0.826628,0
887,47031.4,nan,nan,1.21912,1.02964,0.993488,0.956413,1.15356,0.0339723,-0.0032154,105.699,1.23884,2.45462,0.923563,0
888,55767.8,nan,nan,1.25223,1.01908,0.984112,0.966582,1.1395,0.0613685,7.73639e-05,5.3443,0.839336,0.711708,0.876786,0
889,43503.8,nan,nan,1.13173,0.988885,1.00339,0.960046,1.17829,-0.162678,0.00118752,187.048,1.53191,3.84643,0.967896,0
890,50066.7,nan,nan,1.16359,0.989992,1.00332,0.983991,0.794063,-0.0294833,0.00176053,5.02623,0.780371,0.694123,0.80375,0
891,42032.9,nan,nan,0.757096,1.04129,0.998859,1.00886,0.871922,-0.25068,7.33774e-05,381.25,2.19129,7.314,0.973724,0
892,41478.2,nan,nan,0.731758,0.991882,0.988968,0.981069,0.854702,0.290122,0.0010604,706.594,3.26919,13.2743,0.926567,0
893,48987.1,nan,nan,1.33463,0.980951,1.00778,0.991326,0.577606,0.0379112,-0.00127999,13.4477,0.919203,0.805377,0.949631,0
894,51435.3,nan,nan,1.0249,1.00867,0.988373,1.02635,1.18528,0.118166,-0.00137079,38.6589,1.15027,1.2978,1.1094,0
895,52623.6,nan,nan,1.10021,1.01665,0.995254,0.983048,0.500153,-0.00753904,0.000481022,11.1387,0.813756,0.808155,0.815333,0
896,44740,nan,nan,1.22138,0.970727,1.00562,0.997611,1.23997,0.213484,0.000534198,351.904,2.24841,6.86694,1.09858,0
897,50031.9,nan,nan,0.935014,0.979644,1.0033,0.976736,0.992873,0.249414,-0.00155687,118.555,1.29243,2.65814,0.921381,0
898,51942.8,nan,nan,1.32091,1.0135,0.991426,1.04215,1.07937,-0.057944,4.79035e-05,4.33525,0.833122,0.666981,0.879549,0
899,49626.9,nan,nan,1.11767,0.976641,1.01395,1.0205,0.984481,0.0765487,-0.000905296,5.57046,0.776771,0.677753,0.803552,0
900,47705.9,nan,nan,0.574387,0.969993,1.01726,0.982694,0.886836,0.0348877,-0.000743802,8.28543,0.92627,0.748944,0.972738,0
901,40761.4,nan,nan,1.09169,0.961404,0.996539,1.02283,0.956661,-0.163541,-0.000789759,282.061,1.86383,5.59537,1.00226,0
902,44039.3,nan,nan,0.819583,0.975191,1.00425,0.975064,1.0958,-0.0702855,-0.000371274,118.2,1.22004,2.68079,0.86026,0
903,49995.5,nan,nan,1.23354,1.002,1.02068,0.979931,0.580341,-0.0105477,3.63368e-05,5.12643,0.878685,0.659083,0.938295,0
904,46160.1,nan,nan,0.761106,0.997323,0.988594,0.999559,1.02459,0.178063,0.000937668,418.924,2.37855,8.02117,0.939005,0
905,46872.6,nan,nan,0.809671,0.998815,0.993554,1.02306,1.10236,-0.00650139,-0.000612028,28.433,0.867418,1.10223,0.806919,0
906,49493.4,nan,nan,0.995319,0.986245,0.988621,1.0176,1.21491,0.103506,-0.000313556,104.498,1.14469,2.44896,0.793986,0
907,43299.8,nan,nan,0.747062,1.01512,0.996622,1.02932,0.883987,0.127629,-0.00200609,9.59538,0.826721,0.756423,0.843659,0
908,45859,nan,nan,1.1569,0.936537,1.01329,1.02896,0.826606,0.0363876,0.000121803,19.7737,0.838582,0.91654,0.818778,0
909,51993.7,nan,nan,0.973763,1.01846,1.00774,0.985214,1.30631,0.0219562,-0.000321488,25.3615,0.914685,1.05013,0.876856,0
910,50502.1,nan,nan,1.2168,1.00125,1.01908,1.00201,1.0087,-0.0739582,0.00168446,6.496,0.829994,0.696863,0.866429,0
911,48592.3,nan,nan,0.784301,1.0025,1.00453,0.99828,0.987811,0.0284303,0.00256913,137.386,1.42268,3.02186,0.998967,0
912,46550,nan,nan,0.528939,1.00057,1.00018,1.04328,0.822066,-0.0999305,-0.00151651,135.779,1.30731,3.00869,0.868769,0
913,52357.8,nan,nan,0.717384,0.991415,1.00838,1.02672,1.06726,0.0343941,-0.000853256,5.4939,0.841256,0.697846,0.881633,0
914,39423.3,nan,nan,0.979305,0.995488,0.998325,0.99412,0.938911,-0.237411,-1.09832e-05,402.434,2.14583,7.75541,0.888033,0
915,49479.9,nan,nan,0.861959,0.990946,1.00504,0.961538,0.752458,0.0774869,0.000658899,97.4624,1.23738,2.35964,0.93549,0
916,43253.9,nan,nan,1.04767,0.996064,1.01014,1.00373,1.53684,0.207129,0.00136196,462.568,2.48064,8.87649,0.930922,0
917,52572.1,nan,nan,0.632674,1.03764,0.996211,1.00988,0.610462,0.0223132,0.000898634,60.9958,1.02232,1.68331,0.83675,0
918,35229.6,nan,nan,0.843134,0.98377,1.00598,0.989432,1.03406,-0.0625942,0.00108572,8.19423,0.886865,0.715432,0.921095,0
