run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
949,88717.8,-28606,-628.612,0.848599,1.00089,1.02105,0.976562,1.22079,-0.00899515,-0.000401732,3.32688,0.772048,0.545615,0.944503,1
950,98416.2,-65256.4,7747.78,0.806803,0.998003,0.979647,0.965586,1.02943,-0.0986904,0.000960785,7.59069,0.788044,0.582021,0.96151,1
951,70275.5,111410,-30155.2,1.02344,0.975001,0.999599,0.990377,0.768265,0.288545,2.74682e-05,93.3466,1.40943,2.14653,0.969864,1
952,88455.3,44353.2,-10311.8,1.18251,1.0081,1.00358,1.04706,1.11976,0.13826,-0.000954302,30.7388,1.00045,1.02622,0.981057,1
953,79997.3,122992,-33648,0.97893,1.01163,0.992868,0.993845,0.756696,0.285614,-0.000315934,99.4602,1.52282,2.24275,1.03226,1
954,69632.5,-151123,14854.6,0.949906,1.00525,0.991614,1.0171,1.21695,-0.136359,-0.00137534,64.2915,1.27239,1.6056,1.07517,1
955,85389,76704.6,-15535.7,0.771149,0.996436,0.989531,1.02047,1.53042,0.181469,-0.00088317,39.9251,1.02939,1.1869,0.914596,1
956,78721,64183.4,-8275.86,0.928937,0.958927,0.996099,1.01533,1.1917,0.110221,0.000736783,34.2476,1.00291,1.08582,0.947334,1
957,79257.3,70375.3,-12706.5,1.21402,0.973526,1.0104,0.96826,1.46837,0.0715333,0.000530921,32.439,0.995734,1.06056,0.951973,1
958,80939.4,65926.8,-15648.9,0.904083,0.993146,0.99727,0.996892,1.04265,0.0554001,0.00107749,30.374,0.946134,1.0208,0.894674,1
959,94589.4,-49611.6,9922.05,0.851902,1.03318,1.00409,0.995298,0.687104,-0.0259338,0.000306006,3.52709,0.753493,0.552838,0.91548,1
960,89314.5,47378.6,-5011.53,1.09005,1.0119,0.989937,1.01924,0.660546,0.0116514,0.00118588,22.1088,0.903595,0.878373,0.922773,1
961,97472.5,54708.5,-22057.5,1.30053,1.01111,0.994981,0.967461,1.00054,0.133919,-0.00053154,18.8505,0.969076,0.806183,1.1048,1
962,86952.5,77765.8,-10797,0.944846,1.0002,0.994781,0.988107,1.16875,0.1248,0.000942793,41.7785,1.08111,1.24027,0.963053,1
963,81449.7,102941,-22944.4,1.08845,0.996289,0.99452,0.974906,1.20092,0.198644,0.000703154,79.1986,1.41918,1.87555,1.10243,1
964,101640,56594.4,-16956,0.727045,1.02054,0.987745,0.940037,0.791441,0.115639,0.000106124,16.1492,0.906048,0.785976,1.01023,1
965,53297,-139124,9408.08,0.763242,0.966467,1.01108,0.976376,0.913123,-0.172837,-0.000849343,105.372,1.42734,2.37859,1.0104,1
966,78610.8,18225.3,-8169.34,0.566727,0.964123,0.99057,1.04496,0.898673,0.0347181,0.000326153,12.2433,0.798952,0.705697,0.861268,1
967,76886.9,-80050.2,-529.933,1.05087,0.982894,1.0125,1.03641,1.08336,-0.0515671,-0.000213728,12.7377,0.922248,0.714009,1.05867,1
968,63479,-143926,14824.3,1.12416,0.983133,1.01343,0.938024,1.27144,-0.151388,-0.00183401,63.9852,1.11434,1.63282,0.836214,1
969,87815.8,-46163.1,14818.9,1.01689,0.96856,0.988984,1.03531,1.34602,-0.101363,0.00174629,2.795,0.868835,0.535139,1.1197,1
970,51365.8,-146032,19984.4,1.36703,0.970833,0.986683,1.03163,1.17388,-0.19814,-0.00103016,94.4735,1.27885,2.18134,0.900437,1
971,81833.9,-108734,7328.81,0.549554,1.00972,0.999055,1.00128,0.953041,-0.0916431,0.000208935,20.7379,0.977284,0.857965,1.06067,1
972,95698.3,24486.4,16007.2,0.799247,1.02695,1.00054,0.966045,0.657328,-0.0564065,0.0022589,14.4978,0.84597,0.740902,0.931627,1
973,97282.7,-25970.6,-16282.5,1.12989,1.00312,0.998479,0.969544,0.634656,0.0452855,-0.000671515,2.78299,0.824022,0.531967,1.0669,1
974,78176.8,2786.57,-11506.9,1.22734,1.00324,1.00546,0.995718,1.2986,0.0537048,-0.000100398,7.19097,0.829218,0.612422,0.973041,1
975,70906.5,-98098.9,8988.05,1.1437,0.999496,1.01114,0.986745,0.888389,-0.170958,-6.65548e-05,18.9071,0.935823,0.81916,1.00595,1
976,80805.4,-14418.7,-12856.1,0.538152,0.990804,0.988207,1.00221,0.772415,-0.0171363,0.000521614,5.67028,0.828881,0.58072,0.999468,1
977,88952,57609.6,-14181.3,0.975994,1.00335,1.00028,0.992316,1.12449,0.106966,7.02509e-05,22.7583,1.00096,0.887459,1.08722,1
978,75244.9,-129957,13516.2,1.10532,0.992123,0.999114,0.97992,1.19994,-0.134098,0.00054031,26.7224,0.947045,0.957104,0.94058,1
979,85615.3,-113344,13681.5,1.18454,0.994714,0.999733,1.03926,0.794591,-0.153051,-0.000374907,21.5309,0.966812,0.866189,1.04067,1
980,87602.8,63831.2,-26579.1,0.769667,1.00088,1.00134,1.02419,0.961589,0.151333,-0.000471138,29.6555,0.939521,1.00478,0.890709,1
981,59218.3,-125775,29460.5,1.07304,0.955613,0.994198,1.00048,0.822049,-0.157569,0.000165052,45.5097,1.05918,1.29466,0.942471,1
982,92642.4,61850.1,-20419.7,1.10551,1.03306,0.999562,1.02607,1.15638,0.116561,0.000689171,29.2688,0.959733,0.991366,0.934788,1
983,71014.6,-123884,21877.9,0.635717,0.974072,0.981403,1.03895,0.805524,-0.143596,0.000700717,29.5021,0.956892,1.0238,0.9165,1
984,15238.3,-84495.6,20529,1.38388,0.993051,1.00729,1.01883,1.37609,-0.472504,-0.000330561,510.483,2.4122,9.60991,0.974264,1
985,90731.7,-56053.8,24614.2,1.01251,0.989544,1.00153,0.990544,0.651053,-0.106826,0.00108189,6.12625,0.751914,0.586015,0.880798,1
986,86193,83489.9,-28148.9,0.727261,0.996226,0.986047,1.03142,0.979496,0.203395,0.000184892,55.2723,1.21689,1.47058,1.03027,1
987,52476.3,-157835,23872.5,1.28449,1.01196,0.990644,1.01129,1.14044,-0.248947,-0.000873187,123.642,1.56861,2.68771,1.08695,1
988,88889.8,-31583.9,-3512.4,0.712528,1.01045,1.00099,1.02418,1.15973,0.048735,-0.00112758,3.8812,0.814057,0.559388,1.00757,1
989,92502,-81913.3,11078.3,1.02087,1.02986,0.991046,0.964206,0.942912,-0.0554792,5.98572e-05,3.58439,0.75605,0.53712,0.928967,1
990,67939,-130743,14066.4,0.696432,0.983499,0.998521,1.02684,1.10756,-0.119121,0.000141431,37.868,1.06415,1.15721,1.01051,1
991,77627.1,-138704,10290.6,1.09159,1.01667,1.00307,1.0119,0.938708,-0.194131,-0.00011589,38.0741,1.0227,1.16604,0.92757,1
992,67254.5,-28603.9,16576.8,0.933974,0.997092,1.00724,0.969585,0.747269,-0.0735532,0.000984074,3.17053,0.801016,0.54416,0.946263,1
993,88574.8,-138769,23408.1,1.09133,1.01987,0.994367,1.00202,1.16799,-0.202219,0.000376702,25.1312,0.991599,0.936817,1.03325,1
994,83790.4,-42410.7,27292.5,0.788725,0.963166,0.985677,0.984018,0.701293,-0.0736015,0.000764839,4.29958,0.771054,0.561212,0.921301,1
995,86977.7,-89103.8,10498.9,1.2105,1.01951,0.992664,0.922837,1.13926,0.0159963,-0.00152406,9.48956,0.853737,0.640337,1.01205,1
996,57822.6,152650,-63830.5,1.02746,1.0388,0.992165,0.996349,1.32212,0.393694,-8.92623e-05,235.412,2.19298,4.70602,0.985396,1
997,101442,55440.8,-19870.8,1.06944,1.01138,1.00352,1.00056,0.888837,0.126336,0.000934634,11.0966,0.82069,0.696423,0.928465,1
998,74339.8,-134950,18812.9,1.14756,1.00229,0.986543,1.01223,1.02785,-0.103446,-0.000544342,26.8231,0.96592,0.968067,0.964559,1
999,96577.3,22515.2,-9346.44,0.935674,0.99749,0.997459,0.983445,1.0275,0.0703552,6.14774e-05,9.91766,0.801589,0.662333,0.916535,1
